id,created_at,campaign_var_1,campaign_var_2,products_purchased,signup_date,user_activity_var_1,user_activity_var_2,user_activity_var_3,user_activity_var_4,user_activity_var_5,user_activity_var_6,user_activity_var_7,user_activity_var_8,user_activity_var_9,user_activity_var_10,user_activity_var_11,user_activity_var_12,buy
17956,11-08-2021,5,8,2,,0,0,0,0,0,0,0,0,0,0,0,0,0
17957,11-08-2021,10,10,3,24-05-2019,1,0,0,0,0,1,0,1,0,0,0,0,0
17958,11-08-2021,3,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0
17959,11-08-2021,9,7,,09-11-2021,1,0,0,0,0,2,0,0,0,0,0,0,0
17960,11-08-2021,8,5,2,24-03-2021,1,0,0,0,1,0,0,0,0,0,0,0,0
17961,11-08-2021,11,8,3,26-04-2021,0,0,0,0,0,0,0,0,0,0,0,0,0
17962,11-08-2021,6,5,,,1,0,0,0,0,0,0,0,0,0,1,0,0
17963,11-08-2021,10,10,3,,0,0,1,0,1,0,1,0,0,0,0,0,0
17964,11-08-2021,6,8,,,0,0,1,0,0,0,1,0,0,0,0,0,0
17965,11-08-2021,5,12,,,1,0,0,0,0,0,0,0,0,0,0,0,0
17966,11-08-2021,10,6,2,21-06-2020,0,0,1,0,0,1,1,0,0,0,0,0,0
17967,11-08-2021,4,3,,30-08-2020,1,0,0,0,0,1,0,0,0,0,0,0,0
17968,11-08-2021,3,7,2,,1,0,0,0,0,0,1,0,0,0,1,0,0
17969,11-08-2021,8,7,,28-10-2020,0,0,1,0,0,0,1,0,0,0,0,0,1
17970,11-08-2021,2,5,3,05-07-2020,0,0,0,0,0,1,1,0,0,0,0,0,0
17971,11-08-2021,3,3,,14-04-2021,0,0,0,0,0,0,0,1,0,0,1,0,0
17972,11-08-2021,4,4,,24-03-2021,0,0,0,0,0,0,1,0,0,0,0,0,0
17973,11-08-2021,3,4,3,,0,0,0,0,0,1,0,0,0,0,0,0,0
17974,11-08-2021,6,5,4,23-07-2020,0,0,0,0,0,0,0,0,1,0,2,0,1
17975,11-08-2021,4,6,1,,1,0,0,0,0,1,0,0,0,0,0,0,0
17976,11-08-2021,7,10,,,1,0,1,0,1,0,0,0,0,0,0,0,0
17977,11-08-2021,4,4,3,10-04-2020,0,0,0,0,0,0,1,0,0,0,0,0,0
17978,11-08-2021,11,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
17979,11-08-2021,9,11,2,07-11-2019,0,0,1,0,0,1,0,0,0,0,1,0,0
17980,11-08-2021,5,6,,,1,0,0,0,0,0,1,0,0,0,0,0,0
17981,11-08-2021,13,12,2,,1,0,0,0,0,0,0,1,0,0,0,0,0
17982,11-08-2021,2,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0
17983,11-08-2021,3,6,3,18-08-2021,1,0,0,0,0,1,0,0,0,0,0,0,0
17984,11-08-2021,9,5,2,11-11-2019,0,0,0,1,1,1,0,0,0,0,1,0,1
17985,11-08-2021,4,5,3,24-10-2020,1,0,1,0,0,1,1,0,0,0,0,0,0
17986,11-08-2021,9,10,4,30-04-2019,0,0,1,0,1,0,0,1,0,0,0,0,0
17987,11-08-2021,2,2,2,07-01-2022,0,0,0,0,1,1,0,0,0,0,0,0,0
17988,11-08-2021,16,8,2,,0,0,0,0,0,0,0,0,0,0,1,0,0
17989,11-08-2021,7,6,2,21-11-2018,1,0,0,0,0,0,0,0,0,0,0,0,0
17990,11-08-2021,6,5,,10-11-2021,0,1,0,0,0,1,0,0,1,0,1,0,1
17991,11-08-2021,2,6,,25-05-2020,0,0,0,0,0,1,0,0,0,0,0,0,0
17992,11-08-2021,9,9,,,0,0,0,0,1,1,0,0,0,0,0,0,0
17993,11-08-2021,8,6,2,,1,0,0,0,0,0,0,0,0,0,0,0,0
17994,11-08-2021,7,4,3,27-02-2021,1,0,0,0,1,0,1,0,0,0,0,0,0
17995,11-08-2021,2,5,1,10-03-2022,0,0,0,0,0,1,0,1,0,0,0,0,0
17996,11-08-2021,1,4,3,09-02-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
17997,11-08-2021,7,8,2,07-02-2022,0,0,0,0,0,1,0,0,0,0,0,0,0
17998,11-08-2021,6,6,2,17-02-2020,1,0,0,0,1,0,0,0,0,0,0,0,0
17999,11-08-2021,4,5,3,11-11-2021,0,0,0,0,1,0,0,0,0,0,0,0,0
18000,11-08-2021,13,8,,22-12-2019,1,0,0,0,1,0,0,0,0,0,0,0,0
18001,11-08-2021,3,9,,,0,0,0,0,0,0,1,1,0,0,0,0,0
18002,11-08-2021,7,8,2,24-12-2020,0,0,0,0,0,1,0,0,0,0,1,0,0
18003,11-08-2021,9,12,,24-08-2020,1,0,0,0,0,1,0,0,0,0,1,0,0
18004,11-08-2021,2,9,1,08-10-2020,0,0,0,0,0,0,0,1,0,0,1,0,0
18005,11-08-2021,12,10,,17-10-2019,1,0,0,0,0,0,1,0,0,0,0,0,0
18006,11-08-2021,8,8,2,29-06-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
18007,11-08-2021,12,12,3,17-03-2021,0,0,1,0,0,0,0,0,0,0,0,0,0
18008,11-08-2021,4,7,,24-02-2022,1,0,0,0,0,0,0,0,0,0,0,0,0
18009,11-08-2021,3,5,,30-10-2018,0,0,0,0,0,1,0,0,0,0,0,0,0
18010,11-08-2021,8,5,,,0,0,0,0,0,0,1,0,0,0,0,0,0
18011,11-08-2021,8,5,2,19-06-2020,1,0,0,0,0,1,0,0,0,0,0,0,0
18012,11-08-2021,2,7,,25-09-2021,0,0,0,1,0,0,0,0,0,0,0,0,1
18013,11-08-2021,8,11,2,08-07-2020,0,0,0,0,0,1,0,0,0,0,0,0,0
18014,11-08-2021,4,3,2,15-08-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
18015,11-08-2021,4,6,3,04-04-2021,1,0,0,0,1,0,0,0,0,0,0,0,0
18016,11-08-2021,6,5,1,23-04-2020,1,0,0,0,0,1,0,0,0,0,1,0,1
18017,11-08-2021,6,6,,20-12-2019,0,0,0,0,0,1,0,0,0,0,0,0,0
18018,11-08-2021,4,3,,03-04-2021,1,0,1,0,0,0,1,0,0,0,0,0,0
18019,11-08-2021,11,4,,,1,0,0,0,0,0,0,1,0,0,0,0,0
18020,11-08-2021,10,10,,09-12-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
18021,11-08-2021,9,10,,,1,0,0,0,0,1,1,0,0,0,1,0,0
18022,11-08-2021,4,6,,24-03-2020,0,0,0,0,0,1,0,0,0,0,0,0,0
18023,11-08-2021,10,11,,15-07-2020,1,0,0,0,0,2,0,0,0,0,0,0,0
18024,11-08-2021,3,4,2,27-09-2020,0,0,1,0,0,1,0,1,0,0,0,0,0
18025,11-08-2021,6,10,,13-11-2021,0,0,0,0,0,0,1,0,0,0,0,0,0
18026,11-08-2021,8,6,,20-04-2021,0,0,0,0,0,0,0,0,0,0,1,0,0
18027,11-08-2021,1,1,,10-09-2018,0,0,0,0,0,0,0,1,0,0,1,0,0
18028,11-08-2021,12,9,3,,1,0,0,0,1,0,0,0,0,0,1,0,0
18029,11-08-2021,4,2,,,0,0,0,0,0,1,0,1,0,0,1,0,0
18030,11-08-2021,6,7,2,09-07-2020,1,0,0,0,0,0,0,0,0,0,1,0,0
18031,11-08-2021,5,6,1,21-10-2021,0,0,0,0,0,1,0,0,0,0,1,0,0
18032,11-08-2021,4,4,2,,1,0,0,0,0,0,0,0,0,0,1,0,0
18033,11-08-2021,8,9,3,22-02-2022,1,0,0,0,0,1,0,0,0,0,1,0,0
18034,11-08-2021,7,3,3,20-07-2019,0,0,0,0,0,0,0,0,0,0,0,0,0
18035,11-08-2021,6,6,,,1,0,0,0,0,0,1,0,0,0,0,0,0
18036,11-08-2021,15,9,1,,1,0,0,0,0,0,1,0,0,0,0,0,0
18037,11-08-2021,4,3,,,0,0,0,0,1,0,1,1,0,0,0,0,0
18038,11-08-2021,11,7,3,27-05-2020,0,0,0,0,0,1,0,0,0,0,1,0,0
18039,11-08-2021,10,9,3,16-04-2019,1,0,1,0,0,1,0,0,0,0,0,0,0
18040,11-08-2021,6,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
18041,11-08-2021,10,6,,,0,0,0,0,0,1,0,0,0,0,0,0,0
18042,11-08-2021,9,10,,,1,0,0,0,0,0,1,0,0,0,0,0,0
18043,11-08-2021,5,8,2,,0,0,0,0,0,1,0,0,0,0,0,0,0
18044,11-08-2021,15,11,2,19-03-2020,0,0,0,0,0,1,0,0,0,0,1,0,0
18045,11-08-2021,3,5,,17-10-2021,1,0,0,0,0,0,1,0,0,0,0,0,0
18046,11-08-2021,12,9,,,1,0,0,0,0,0,0,1,0,0,1,0,0
18047,11-08-2021,6,8,2,19-06-2021,1,0,0,0,1,0,0,0,0,0,1,0,0
18048,11-08-2021,8,5,3,,1,0,0,0,0,1,0,0,0,0,0,0,0
18049,11-08-2021,2,5,2,27-10-2020,0,0,0,0,0,0,0,0,0,0,0,0,0
18050,11-08-2021,1,4,,27-08-2020,0,0,0,0,0,0,0,1,0,0,0,0,0
18051,11-08-2021,8,7,2,,0,0,0,0,0,0,1,0,0,0,0,0,0
18052,11-08-2021,8,6,,29-01-2021,0,0,0,0,0,1,1,0,0,0,0,0,0
18053,11-08-2021,1,5,4,20-02-2022,0,0,0,0,0,1,1,0,0,0,0,0,0
18054,11-08-2021,7,7,,,0,0,0,0,1,1,0,1,0,0,0,0,0
18055,11-08-2021,1,1,,24-01-2021,0,0,0,0,0,0,0,0,0,0,0,0,1
18056,11-08-2021,3,3,,,0,0,0,0,1,0,1,0,0,0,0,0,0
18057,11-08-2021,5,4,3,01-07-2020,0,0,0,0,1,1,0,0,0,0,0,0,0
18058,11-08-2021,6,5,2,03-02-2022,0,0,0,0,0,1,0,0,0,0,0,0,0
18059,11-08-2021,4,3,,18-01-2022,0,0,0,0,0,1,1,0,0,0,1,0,0
18060,11-08-2021,7,7,,17-08-2021,1,0,0,0,0,0,1,0,0,0,0,0,0
18061,11-08-2021,6,3,,04-05-2021,0,0,0,0,0,1,1,0,0,0,0,0,0
18062,11-08-2021,4,5,,05-05-2020,0,0,0,0,0,1,0,0,0,0,0,0,0
18063,11-08-2021,11,6,,,1,0,1,0,0,0,0,0,0,0,0,0,0
18064,11-08-2021,3,4,,09-11-2021,0,0,0,0,0,0,1,0,0,0,0,0,0
18065,11-08-2021,6,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0
18066,11-08-2021,5,11,,,1,0,0,0,0,1,1,0,0,0,0,0,0
18067,11-08-2021,6,7,,11-09-2020,0,0,0,0,0,0,0,0,0,0,1,0,0
18068,11-08-2021,12,15,,19-10-2020,0,0,1,0,0,1,0,0,0,0,0,0,0
18069,12-08-2021,8,8,2,21-10-2021,1,0,0,0,0,0,0,0,0,0,0,0,0
18070,12-08-2021,4,5,2,31-05-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
18071,12-08-2021,3,5,2,25-12-2021,1,0,0,0,0,0,0,0,0,0,0,0,0
18072,12-08-2021,9,4,,26-10-2020,1,0,0,0,0,1,0,0,0,0,0,0,0
18073,12-08-2021,7,5,,07-10-2021,0,0,0,0,0,0,0,0,0,0,0,0,0
18074,12-08-2021,7,8,,,0,0,0,0,0,0,1,0,0,0,1,0,0
18075,12-08-2021,5,6,,13-09-2020,0,0,1,0,0,0,1,1,0,0,0,0,0
18076,12-08-2021,11,8,,23-10-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
18077,12-08-2021,9,7,3,04-02-2021,1,0,0,0,0,0,0,1,0,0,0,0,0
18078,12-08-2021,2,3,3,29-12-2020,0,0,0,0,0,0,2,1,0,0,1,0,0
18079,12-08-2021,12,8,,27-06-2021,0,0,0,0,0,0,1,0,0,0,1,0,0
18080,12-08-2021,5,2,,19-07-2021,0,0,0,0,1,0,0,0,0,0,0,0,0
18081,12-08-2021,7,5,,,0,0,0,0,0,0,0,0,0,0,1,0,0
18082,12-08-2021,9,7,,02-10-2020,0,0,0,0,0,1,1,0,0,0,0,0,0
18083,12-08-2021,11,10,3,12-07-2019,0,0,0,0,0,0,0,1,0,0,1,0,0
18084,12-08-2021,9,7,,,0,0,0,0,0,1,1,0,0,0,1,0,0
18085,12-08-2021,9,7,1,09-02-2020,0,0,0,0,0,0,1,0,0,0,0,0,0
18086,12-08-2021,9,7,,26-01-2022,0,0,1,0,0,1,0,0,0,0,1,0,0
18087,12-08-2021,4,3,4,21-12-2020,0,0,0,0,0,0,1,0,0,0,0,0,0
18088,12-08-2021,14,11,,,1,0,0,0,0,0,0,0,0,0,0,0,0
18089,12-08-2021,10,10,2,15-05-2019,0,0,0,0,0,0,1,0,0,0,0,0,0
18090,12-08-2021,9,8,,18-09-2020,1,0,0,0,0,1,0,0,0,0,0,0,0
18091,12-08-2021,15,12,,,1,0,0,0,0,0,0,1,0,0,0,0,0
18092,12-08-2021,3,7,3,20-11-2020,1,0,0,0,0,0,0,1,0,0,0,0,0
18093,12-08-2021,4,6,2,19-04-2021,1,0,0,0,0,0,1,0,0,0,0,0,0
18094,12-08-2021,4,6,,26-11-2020,1,0,1,0,1,0,0,0,0,0,0,0,0
18095,12-08-2021,6,4,2,17-02-2018,0,1,0,0,0,1,0,0,1,0,1,0,1
18096,12-08-2021,6,12,1,10-11-2021,0,0,0,0,0,1,1,0,0,0,1,0,0
18097,12-08-2021,2,5,1,10-07-2020,0,0,0,0,0,1,0,0,0,0,0,0,0
18098,12-08-2021,2,4,1,,0,0,1,0,1,0,0,1,0,0,0,0,0
18099,12-08-2021,10,5,,08-02-2020,0,0,0,0,0,1,1,0,0,0,0,0,0
18100,12-08-2021,4,10,,26-02-2022,0,0,0,0,0,0,0,1,0,0,1,0,0
18101,12-08-2021,2,4,2,21-12-2021,0,0,0,0,0,0,1,0,0,0,0,0,0
18102,12-08-2021,6,8,4,20-03-2021,1,0,1,0,0,1,0,0,0,0,0,0,0
18103,12-08-2021,7,4,,,0,0,0,0,0,1,0,0,0,0,0,0,0
18104,12-08-2021,14,11,2,16-12-2018,0,0,0,0,0,0,0,0,0,0,0,0,0
18105,12-08-2021,6,7,,26-12-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
18106,12-08-2021,3,4,3,25-09-2019,0,0,0,0,1,0,1,0,0,0,0,0,0
18107,12-08-2021,4,5,,,0,0,0,0,0,1,0,0,0,0,0,0,0
18108,12-08-2021,1,7,2,16-10-2020,1,0,0,0,0,1,0,0,0,0,1,0,0
18109,12-08-2021,6,4,2,22-12-2018,0,0,0,0,1,1,0,0,0,0,3,0,1
18110,12-08-2021,3,7,2,11-04-2021,0,0,0,0,0,0,0,0,0,0,1,0,0
18111,12-08-2021,4,7,1,27-02-2020,1,0,0,1,0,0,0,0,0,0,1,0,1
18112,12-08-2021,8,5,2,25-11-2018,0,0,0,0,0,1,0,1,0,0,1,0,0
18113,12-08-2021,2,3,4,04-02-2020,1,0,0,0,0,2,0,0,0,0,0,0,0
18114,12-08-2021,6,5,,26-08-2021,1,0,0,0,0,0,1,0,0,0,0,0,0
18115,12-08-2021,5,6,,,1,0,0,0,0,1,0,0,0,0,0,0,0
18116,12-08-2021,4,4,2,27-02-2021,1,0,0,0,0,0,0,0,0,0,0,0,0
18117,12-08-2021,1,5,3,,1,0,0,0,0,0,1,0,0,0,0,0,0
18118,12-08-2021,7,8,,01-11-2019,0,0,0,0,0,1,0,0,0,0,0,0,0
18119,12-08-2021,13,10,2,08-11-2019,0,0,0,0,0,1,0,0,0,0,0,0,0
18120,12-08-2021,5,4,,29-08-2021,0,0,0,0,0,0,0,0,0,0,0,0,0
18121,12-08-2021,6,7,,,1,0,0,0,0,0,1,0,0,0,0,0,0
18122,12-08-2021,15,9,,23-02-2019,0,0,0,0,0,2,0,0,0,0,0,0,0
18123,12-08-2021,5,7,3,13-04-2018,0,0,0,0,0,1,0,1,0,0,1,0,0
18124,12-08-2021,4,6,,,0,0,0,0,0,1,0,1,0,0,0,0,0
18125,12-08-2021,4,7,,08-05-2021,0,0,0,0,0,0,0,0,0,0,0,0,0
18126,12-08-2021,10,10,,02-03-2021,0,0,0,0,0,1,0,0,0,0,1,0,0
18127,12-08-2021,12,10,3,14-11-2020,1,0,0,0,0,1,0,0,0,0,0,0,0
18128,12-08-2021,4,10,,27-01-2020,1,0,0,0,0,0,0,0,0,0,0,0,0
18129,12-08-2021,4,5,4,22-12-2019,0,0,0,0,0,1,1,0,0,0,0,0,0
18130,12-08-2021,3,2,1,16-03-2022,1,0,0,0,0,0,0,0,0,0,0,0,0
18131,12-08-2021,6,2,3,15-12-2019,0,0,0,0,0,1,0,0,0,0,0,0,0
18132,12-08-2021,7,8,1,,0,0,0,0,0,1,1,0,0,0,0,0,0
18133,12-08-2021,5,9,3,20-05-2021,1,0,0,0,0,0,1,0,0,0,0,0,0
18134,12-08-2021,3,5,2,14-04-2019,0,0,0,0,0,0,1,0,0,0,0,0,0
18135,12-08-2021,5,2,3,17-11-2020,1,0,0,0,0,0,0,0,0,0,0,0,0
18136,12-08-2021,5,6,3,07-03-2019,0,0,0,0,1,0,0,0,0,0,1,0,0
18137,12-08-2021,1,4,2,05-10-2020,1,0,0,0,0,0,0,0,0,0,0,0,0
18138,12-08-2021,6,9,,24-10-2020,1,0,0,0,0,1,0,1,0,0,0,0,0
18139,12-08-2021,2,3,,,0,0,0,0,1,0,1,1,0,0,0,0,0
18140,12-08-2021,7,3,1,01-05-2021,0,0,0,0,0,2,0,0,0,0,1,0,0
18141,12-08-2021,4,4,3,02-02-2021,1,0,0,0,0,0,1,0,0,0,0,0,0
18142,12-08-2021,8,8,3,10-09-2017,0,0,0,0,0,1,0,0,0,0,0,0,0
18143,12-08-2021,5,9,1,01-01-2019,0,0,0,0,0,1,0,0,0,0,0,0,0
18144,12-08-2021,14,8,,,1,0,0,0,1,0,0,0,0,0,0,0,0
18145,12-08-2021,6,5,,01-05-2020,0,0,0,0,0,0,1,0,0,0,0,0,0
18146,12-08-2021,5,8,,,1,0,0,0,1,1,0,1,0,0,0,0,0
18147,12-08-2021,8,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
18148,12-08-2021,4,8,1,23-02-2020,0,0,0,0,0,1,1,0,0,0,0,0,0
18149,12-08-2021,6,9,2,,1,0,0,0,0,0,1,0,0,0,1,0,0
18150,12-08-2021,2,6,,21-09-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
18151,12-08-2021,10,7,,,0,0,0,0,0,1,0,0,0,0,0,0,0
18152,12-08-2021,7,6,2,29-10-2019,0,0,0,0,0,1,0,0,0,0,0,0,0
18153,12-08-2021,8,2,,27-02-2021,1,0,0,0,0,0,1,0,0,0,0,0,0
18154,12-08-2021,9,8,,,1,0,0,0,0,0,0,1,0,0,1,0,0
18155,12-08-2021,4,5,3,03-12-2019,1,0,0,0,0,0,1,0,0,0,0,0,0
18156,12-08-2021,8,7,,17-06-2019,1,0,0,0,0,0,0,0,0,0,0,0,0
18157,12-08-2021,10,2,2,08-06-2020,1,0,0,0,0,0,1,0,0,0,0,0,0
18158,12-08-2021,10,10,3,,0,0,0,0,0,2,0,0,0,0,0,0,0
18159,12-08-2021,7,5,,24-02-2021,0,0,0,0,0,0,0,1,0,0,0,0,0
18160,12-08-2021,4,8,2,04-07-2020,0,0,0,0,0,2,0,0,0,0,0,0,0
18161,12-08-2021,11,8,2,14-10-2021,0,0,0,0,0,1,0,1,0,0,0,0,0
18162,12-08-2021,7,3,,,1,0,0,0,0,1,0,0,0,0,0,0,0
18163,12-08-2021,5,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0
18164,12-08-2021,7,7,3,27-09-2021,0,0,0,0,0,0,0,1,0,0,0,0,0
18165,12-08-2021,4,6,2,,0,0,0,0,0,0,0,0,0,0,0,0,0
18166,12-08-2021,3,6,2,10-06-2020,0,0,0,0,1,0,0,0,0,0,1,0,0
18167,12-08-2021,10,3,,12-04-2021,1,0,0,0,0,1,0,0,0,0,0,0,0
18168,12-08-2021,5,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0
18169,12-08-2021,4,8,,27-07-2017,1,0,0,0,0,1,0,0,0,0,0,0,0
18170,12-08-2021,9,6,1,15-10-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
18171,12-08-2021,2,7,3,23-08-2019,0,0,0,0,0,1,0,0,0,0,0,0,0
18172,12-08-2021,9,10,1,03-12-2018,1,0,0,0,0,0,1,0,0,0,0,0,0
18173,12-08-2021,5,8,2,29-10-2020,0,0,0,0,0,0,0,0,0,0,1,0,0
18174,12-08-2021,6,8,1,25-02-2021,0,0,0,0,0,0,0,0,0,0,0,0,0
18175,12-08-2021,14,9,,,1,0,1,0,0,1,0,0,0,0,0,0,0
18176,12-08-2021,7,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0
18177,12-08-2021,12,8,2,,0,0,1,0,0,0,0,0,0,0,0,0,0
18178,12-08-2021,8,9,1,,0,0,0,0,0,0,0,1,0,0,0,0,0
18179,12-08-2021,5,5,1,23-06-2021,2,0,0,0,0,0,0,0,0,0,1,0,0
18180,12-08-2021,10,10,2,02-07-2019,0,0,0,0,0,2,1,0,0,0,0,0,0
18181,12-08-2021,10,8,1,04-02-2022,0,0,0,0,0,1,0,1,0,0,0,0,0
18182,12-08-2021,7,7,,,0,0,0,0,0,1,0,0,0,0,0,0,0
18183,12-08-2021,5,9,,,0,0,1,0,0,1,0,0,0,0,0,0,0
18184,12-08-2021,4,3,,15-09-2021,0,0,0,0,0,1,1,0,0,0,0,0,0
18185,12-08-2021,12,6,2,14-07-2021,1,0,0,0,0,0,0,1,0,0,0,0,0
18186,12-08-2021,12,11,,,0,0,0,0,0,0,0,0,0,0,1,0,0
18187,13-08-2021,5,8,,25-03-2022,1,0,0,0,0,0,0,1,0,0,0,0,0
18188,13-08-2021,10,4,,13-01-2022,1,0,0,0,0,0,0,0,0,0,0,0,0
18189,13-08-2021,2,3,3,,0,0,0,0,1,1,1,0,0,0,0,0,0
18190,13-08-2021,12,8,1,30-04-2021,1,0,0,0,1,1,0,0,0,0,1,0,1
18191,13-08-2021,9,7,,11-03-2022,1,0,0,0,0,1,0,0,0,0,0,0,0
18192,13-08-2021,3,4,2,01-12-2020,0,0,0,0,1,1,1,1,0,0,0,0,0
18193,13-08-2021,5,3,2,04-03-2021,0,0,0,0,0,0,1,0,0,0,1,0,0
18194,13-08-2021,9,8,,,1,0,0,0,0,0,0,0,0,0,1,0,0
18195,13-08-2021,4,8,2,08-05-2020,0,0,0,0,1,1,0,0,0,0,1,0,0
18196,13-08-2021,2,4,,30-05-2020,1,0,0,0,0,0,0,1,0,0,0,0,0
18197,13-08-2021,2,4,2,08-08-2020,0,0,0,1,1,0,0,0,0,0,1,0,1
18198,13-08-2021,9,12,3,03-08-2021,0,0,0,0,0,0,0,0,0,0,1,0,0
18199,13-08-2021,4,7,,15-10-2020,0,0,0,0,0,1,0,0,0,0,0,0,0
18200,13-08-2021,15,10,,,0,0,0,0,0,1,0,0,0,0,1,0,0
18201,13-08-2021,9,9,,,0,0,1,0,0,0,0,0,0,0,0,0,0
18202,13-08-2021,5,7,,,0,0,0,0,1,1,1,0,0,0,1,0,0
18203,13-08-2021,2,5,,,0,0,0,0,0,1,1,0,0,0,0,0,0
18204,13-08-2021,7,6,,09-09-2019,0,0,0,0,1,1,0,0,0,0,0,0,0
18205,13-08-2021,3,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
18206,13-08-2021,12,12,2,16-03-2021,1,0,0,0,0,1,0,1,0,0,0,0,0
18207,13-08-2021,5,7,,16-05-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
18208,13-08-2021,10,10,3,13-09-2021,1,0,0,0,1,0,0,0,0,0,0,0,0
18209,13-08-2021,6,2,,,1,0,0,0,0,0,0,1,0,0,0,0,0
18210,13-08-2021,3,5,2,22-08-2020,0,0,0,0,1,0,0,0,0,0,0,0,0
18211,13-08-2021,10,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0
18212,13-08-2021,9,3,3,,0,0,0,0,1,1,1,0,0,0,0,0,0
18213,13-08-2021,10,7,,,1,0,0,0,0,1,0,0,0,0,0,0,0
18214,13-08-2021,8,5,3,12-09-2021,0,0,0,0,0,1,0,0,0,0,0,0,0
18215,13-08-2021,7,8,1,,0,0,1,0,0,1,0,0,0,0,0,0,0
18216,13-08-2021,5,3,2,25-01-2021,1,0,0,0,0,1,0,0,0,0,0,0,0
18217,13-08-2021,7,5,,01-07-2021,1,0,0,0,0,1,0,0,0,0,0,0,0
18218,13-08-2021,7,5,,27-07-2021,0,0,0,0,1,0,0,0,0,0,0,0,0
18219,13-08-2021,16,8,,01-08-2018,0,0,0,0,0,0,0,0,0,0,0,0,0
18220,13-08-2021,4,5,1,29-05-2021,1,0,0,0,0,0,0,0,0,0,0,0,0
18221,13-08-2021,5,10,,,0,0,1,0,0,1,1,0,0,0,0,0,0
18222,13-08-2021,8,7,3,,0,0,0,0,0,0,0,0,0,0,0,0,0
18223,13-08-2021,8,6,1,28-09-2021,1,0,0,0,0,0,0,0,0,0,1,0,1
18224,13-08-2021,9,8,3,13-10-2020,1,0,0,0,0,1,1,0,0,0,0,0,0
18225,13-08-2021,4,3,,01-06-2021,0,0,0,0,1,1,0,0,0,0,0,0,0
18226,13-08-2021,8,9,,,0,0,0,0,1,1,0,0,0,0,0,0,0
18227,13-08-2021,7,5,,,1,0,0,0,0,0,0,1,0,0,0,0,0
18228,13-08-2021,3,3,1,29-01-2020,0,0,0,0,0,1,0,1,0,0,0,0,0
18229,13-08-2021,6,3,,,0,0,0,0,1,0,1,0,0,0,0,0,0
18230,13-08-2021,11,5,2,12-08-2016,1,0,0,0,0,1,0,0,0,0,0,0,0
18231,13-08-2021,9,10,,,0,0,0,0,0,1,1,0,0,0,0,0,0
18232,13-08-2021,10,7,,,1,0,0,0,0,0,0,0,0,0,0,0,0
18233,13-08-2021,3,8,4,09-05-2020,1,0,0,0,1,0,0,0,0,0,0,0,1
18234,13-08-2021,1,5,2,30-12-2019,1,0,0,0,0,1,0,0,0,0,0,0,0
18235,13-08-2021,6,7,,,1,0,0,0,0,0,0,0,0,0,0,0,0
18236,13-08-2021,7,8,,20-12-2020,1,0,0,0,0,1,0,0,0,0,0,0,0
18237,13-08-2021,5,4,,16-01-2022,1,0,0,0,0,1,0,0,0,0,0,0,0
18238,13-08-2021,13,13,,23-06-2019,1,0,0,0,0,0,0,0,0,0,0,0,0
18239,13-08-2021,7,9,2,26-10-2020,0,0,0,0,0,1,0,0,0,0,1,0,0
18240,13-08-2021,2,6,,30-12-2020,0,0,0,0,0,1,0,1,0,0,0,0,0
18241,13-08-2021,11,7,,,1,0,0,0,0,0,1,0,0,0,0,0,0
18242,13-08-2021,12,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0
18243,13-08-2021,5,7,1,06-12-2020,0,0,0,0,0,0,0,0,0,0,2,0,1
18244,13-08-2021,8,10,2,10-07-2021,1,0,1,0,0,1,1,0,0,0,0,0,0
18245,13-08-2021,9,10,2,10-01-2022,1,0,0,0,0,1,0,0,0,0,0,0,0
18246,13-08-2021,11,10,,,0,0,0,0,0,1,0,0,0,0,1,0,0
18247,13-08-2021,11,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0
18248,13-08-2021,7,6,2,29-12-2019,1,0,0,0,0,0,0,0,0,0,0,0,0
18249,13-08-2021,4,3,,30-01-2021,1,0,0,0,0,1,0,0,0,0,1,0,0
18250,13-08-2021,7,5,2,,1,0,0,0,0,0,1,0,0,0,0,0,0
18251,13-08-2021,7,6,2,12-08-2020,0,0,0,0,0,1,0,1,0,0,0,0,0
18252,13-08-2021,12,10,2,24-05-2018,0,0,0,0,0,1,0,0,0,0,0,0,0
